date,ticket_id,issue_type,resolution_hours,satisfaction_score,churn_risk
2025-06-08,TKT490053,Service Quality,5.2,6.8,0.238
2025-06-08,TKT490053,Billing Problem,8.8,5.7,0.455
2025-06-08,TKT490053,Account Access,7.5,9.0,0.115
2025-06-08,TKT490053,Product Feature,12.2,8.9,0.0
2025-06-08,TKT490053,Billing Problem,10.8,9.2,0.086
2025-06-08,TKT490053,Account Access,5.1,6.6,0.517
2025-06-08,TKT490053,Account Access,5.8,9.1,0.148
2025-06-08,TKT490053,Technical Issue,0.5,7.2,0.048
2025-06-08,TKT490053,Technical Issue,42.2,6.3,0.126
2025-06-08,TKT490053,Account Access,4.7,5.4,0.335
2025-06-08,TKT490053,Shipping/Delivery,10.1,8.5,0.0
2025-06-08,TKT490053,Shipping/Delivery,13.0,8.2,0.018
2025-06-08,TKT490053,Technical Issue,14.6,7.4,0.069
2025-06-08,TKT490053,Service Quality,4.6,6.9,0.172
2025-06-08,TKT490053,Technical Issue,38.0,4.3,0.52
2025-06-08,TKT490053,Account Access,4.9,8.7,0.024
2025-06-08,TKT490053,Billing Problem,2.6,7.4,0.069
2025-06-08,TKT490053,Billing Problem,5.0,7.7,0.193
2025-06-09,TKT492053,Shipping/Delivery,4.2,6.9,0.314
2025-06-09,TKT492053,Billing Problem,7.1,6.0,0.0
2025-06-09,TKT492053,Technical Issue,8.9,5.5,0.0
2025-06-09,TKT492053,Product Feature,5.3,8.5,0.158
2025-06-09,TKT492053,Technical Issue,11.9,7.0,0.001
2025-06-09,TKT492053,Service Quality,4.3,7.2,0.158
2025-06-09,TKT492053,Service Quality,18.9,8.1,0.121
2025-06-09,TKT492053,Technical Issue,19.8,6.8,0.061
2025-06-09,TKT492053,Account Access,7.1,8.7,0.079
2025-06-09,TKT492053,Billing Problem,6.6,7.0,0.0
2025-06-09,TKT492053,Service Quality,11.6,6.6,0.301
2025-06-09,TKT492053,Billing Problem,4.9,7.7,0.092
2025-06-09,TKT492053,Shipping/Delivery,8.4,10.0,0.092
2025-06-09,TKT492053,Technical Issue,59.7,2.3,0.831
2025-06-09,TKT492053,Technical Issue,49.7,3.6,0.874
2025-06-09,TKT492053,Billing Problem,15.2,9.3,0.061
2025-06-09,TKT492053,Technical Issue,31.9,7.2,0.029
2025-06-09,TKT492053,Billing Problem,13.7,7.5,0.072
2025-06-09,TKT492053,Product Feature,11.9,8.2,0.067
2025-06-09,TKT492053,Billing Problem,3.7,6.4,0.336
2025-06-09,TKT492053,Billing Problem,32.1,5.5,0.061
2025-06-09,TKT492053,Account Access,6.9,9.2,0.052
2025-06-09,TKT492053,Billing Problem,15.6,7.0,0.22
2025-06-09,TKT492053,Shipping/Delivery,13.8,7.0,0.365
2025-06-09,TKT492053,Billing Problem,18.9,8.8,0.094
2025-06-09,TKT492053,Product Feature,10.0,7.2,0.18
2025-06-09,TKT492053,Service Quality,1.3,8.2,0.167
2025-06-09,TKT492053,Product Feature,29.2,7.0,0.0
2025-06-09,TKT492053,Technical Issue,29.8,6.4,0.456
2025-06-09,TKT493050,Product Feature,5.0,8.0,0.032
2025-06-09,TKT493050,Service Quality,2.4,8.7,0.199
2025-06-09,TKT493050,Account Access,3.7,5.4,0.355
2025-06-09,TKT493050,Technical Issue,4.4,7.0,0.149
2025-06-09,TKT493050,Technical Issue,26.2,5.7,0.25
2025-06-09,TKT493050,Shipping/Delivery,27.9,6.3,0.351
2025-06-09,TKT493050,Account Access,7.1,5.7,0.289
2025-06-09,TKT493050,Billing Problem,13.1,9.2,0.143
2025-06-09,TKT493050,Shipping/Delivery,9.2,7.5,0.045
2025-06-09,TKT493050,Product Feature,6.5,8.8,0.016
2025-06-09,TKT493050,Billing Problem,14.8,6.7,0.465
2025-06-09,TKT493050,Service Quality,13.1,8.7,0.0
2025-06-09,TKT493050,Billing Problem,9.8,7.5,0.075
2025-06-09,TKT493050,Service Quality,38.2,8.2,0.111
2025-06-09,TKT493050,Service Quality,22.1,7.8,0.0
2025-06-09,TKT493050,Technical Issue,24.0,2.3,0.594
2025-06-09,TKT493050,Account Access,4.7,7.5,0.213
2025-06-09,TKT493050,Product Feature,21.7,6.9,0.072
2025-06-10,TKT494051,Billing Problem,2.7,6.5,0.238
2025-06-10,TKT494051,Product Feature,48.9,1.4,0.924
2025-06-10,TKT494051,Service Quality,12.7,7.6,0.087
2025-06-10,TKT494051,Technical Issue,10.9,8.1,0.061
2025-06-10,TKT494051,Billing Problem,3.9,7.8,0.099
2025-06-10,TKT494051,Product Feature,14.0,8.3,0.223
2025-06-10,TKT494051,Shipping/Delivery,29.1,5.2,0.0
2025-06-10,TKT494051,Technical Issue,30.2,4.0,0.369
2025-06-10,TKT494051,Billing Problem,11.8,5.9,0.327
2025-06-10,TKT494051,Account Access,0.8,6.1,0.351
2025-06-10,TKT494051,Shipping/Delivery,32.7,3.9,0.473
2025-06-10,TKT494051,Technical Issue,66.4,2.3,0.797
2025-06-10,TKT494051,Product Feature,0.5,7.4,0.162
2025-06-10,TKT494051,Account Access,1.5,9.1,0.173
2025-06-10,TKT494051,Technical Issue,16.9,6.6,0.567
2025-06-10,TKT494051,Technical Issue,6.0,7.4,0.0
2025-06-10,TKT494051,Billing Problem,11.3,5.9,0.397
2025-06-10,TKT494051,Shipping/Delivery,9.7,7.3,0.251
2025-06-10,TKT494051,Technical Issue,34.2,3.0,0.545
2025-06-10,TKT494051,Technical Issue,7.9,10.0,0.286
2025-06-10,TKT494051,Account Access,3.4,7.9,0.085
2025-06-10,TKT494051,Account Access,1.6,9.4,0.0
2025-06-10,TKT495051,Service Quality,11.5,7.4,0.229
2025-06-10,TKT495051,Technical Issue,9.7,6.4,0.117
2025-06-10,TKT495051,Billing Problem,9.9,7.5,0.083
2025-06-10,TKT495051,Billing Problem,8.8,9.0,0.0
2025-06-10,TKT495051,Technical Issue,43.5,3.8,0.364
2025-06-10,TKT495051,Technical Issue,23.7,6.6,0.039
2025-06-10,TKT495051,Product Feature,11.0,5.9,0.158
2025-06-10,TKT495051,Account Access,3.5,8.4,0.043
2025-06-10,TKT495051,Technical Issue,16.9,6.7,0.13
2025-06-10,TKT495051,Billing Problem,8.9,8.3,0.074
2025-06-10,TKT495051,Technical Issue,10.5,7.0,0.403
2025-06-10,TKT495051,Service Quality,6.0,9.2,0.047
2025-06-10,TKT495051,Account Access,2.9,9.3,0.027
2025-06-10,TKT495051,Service Quality,20.0,9.7,0.0
2025-06-10,TKT496084,Product Feature,12.2,7.6,0.093
2025-06-10,TKT496084,Technical Issue,51.4,2.1,0.96
2025-06-10,TKT496084,Billing Problem,38.0,1.0,0.972
2025-06-10,TKT496084,Technical Issue,41.9,3.7,0.613
2025-06-10,TKT496084,Shipping/Delivery,4.0,7.4,0.058
2025-06-10,TKT496084,Technical Issue,19.8,5.1,0.321
2025-06-10,TKT496084,Shipping/Delivery,27.4,6.0,0.502
2025-06-10,TKT496084,Billing Problem,14.8,8.9,0.062
2025-06-10,TKT496084,Account Access,1.2,7.0,0.21
2025-06-10,TKT496084,Technical Issue,19.9,8.6,0.188
2025-06-11,TKT497084,Billing Problem,5.4,8.0,0.177
2025-06-11,TKT498084,Technical Issue,6.0,6.8,0.155
2025-06-11,TKT498084,Technical Issue,22.8,7.1,0.164
2025-06-11,TKT498084,Technical Issue,30.6,5.6,0.393
2025-06-11,TKT498084,Product Feature,15.0,8.5,0.12
2025-06-11,TKT498084,Billing Problem,29.1,3.7,0.664
2025-06-11,TKT498084,Billing Problem,10.5,6.5,0.577
2025-06-11,TKT498084,Service Quality,17.5,7.5,0.121
2025-06-11,TKT498084,Product Feature,16.0,7.4,0.2
2025-06-11,TKT498084,Product Feature,3.3,7.7,0.128
2025-06-11,TKT498084,Billing Problem,11.5,8.1,0.087
2025-06-11,TKT498084,Billing Problem,16.1,9.7,0.074
2025-06-11,TKT498084,Account Access,0.9,9.3,0.0
2025-06-11,TKT498084,Technical Issue,41.8,6.9,0.183
2025-06-11,TKT498084,Service Quality,8.2,4.8,0.241
2025-06-11,TKT498084,Service Quality,4.1,8.1,0.048
2025-06-11,TKT498084,Billing Problem,9.9,6.9,0.329
2025-06-11,TKT498084,Shipping/Delivery,16.8,6.6,0.377
2025-06-11,TKT498084,Technical Issue,5.5,6.3,0.368
2025-06-11,TKT498084,Technical Issue,29.9,4.1,0.449
2025-06-11,TKT498084,Account Access,7.0,9.2,0.261
2025-06-11,TKT498084,Technical Issue,19.6,7.1,0.141
2025-06-11,TKT498084,Product Feature,19.7,7.5,0.109
2025-06-11,TKT498084,Billing Problem,11.2,7.5,0.042
2025-06-11,TKT498084,Billing Problem,24.7,6.5,0.087
2025-06-11,TKT498084,Account Access,0.9,9.0,0.067
2025-06-11,TKT498084,Billing Problem,33.3,5.3,0.074
2025-06-11,TKT498084,Technical Issue,14.0,7.7,0.064
2025-06-11,TKT498084,Technical Issue,44.4,1.7,0.905
2025-06-11,TKT498084,Shipping/Delivery,5.8,8.0,0.065
2025-06-11,TKT498084,Shipping/Delivery,7.8,6.8,0.077
2025-06-11,TKT498084,Billing Problem,20.5,9.3,0.201
2025-06-11,TKT498084,Shipping/Delivery,16.1,7.5,0.193
2025-06-11,TKT498084,Product Feature,12.1,7.5,0.059
2025-06-11,TKT499082,Account Access,4.2,6.9,0.0
2025-06-11,TKT499082,Technical Issue,19.4,6.8,0.28
2025-06-11,TKT499082,Shipping/Delivery,14.8,8.7,0.14
2025-06-11,TKT499082,Billing Problem,4.3,7.3,0.118
2025-06-11,TKT499082,Product Feature,10.2,7.9,0.094
2025-06-11,TKT499082,Billing Problem,54.5,1.0,0.921
2025-06-11,TKT499082,Service Quality,28.9,4.1,0.429
2025-06-11,TKT499082,Product Feature,13.7,9.1,0.053
2025-06-11,TKT499082,Technical Issue,18.3,8.2,0.131
2025-06-11,TKT499082,Technical Issue,17.4,6.7,0.0
2025-06-11,TKT499082,Technical Issue,38.1,3.9,0.485
2025-06-11,TKT499082,Product Feature,6.5,8.4,0.084
2025-06-11,TKT499082,Shipping/Delivery,5.0,6.0,0.229
2025-06-11,TKT499082,Billing Problem,4.5,9.0,0.068
2025-06-11,TKT499082,Service Quality,13.0,8.0,0.014
2025-06-11,TKT499082,Billing Problem,26.4,6.7,0.291
2025-06-11,TKT499082,Billing Problem,16.2,8.4,0.12
2025-06-11,TKT499082,Service Quality,7.9,6.5,0.263
2025-06-11,TKT499082,Shipping/Delivery,4.7,8.8,0.021
2025-06-11,TKT499082,Technical Issue,18.4,9.4,0.132
2025-06-11,TKT499082,Product Feature,3.7,9.0,0.122
2025-06-11,TKT499082,Billing Problem,11.7,7.5,0.225
2025-06-11,TKT499082,Technical Issue,35.3,4.5,0.627
2025-06-11,TKT499082,Billing Problem,16.6,5.6,0.182
2025-06-11,TKT499082,Billing Problem,21.9,6.9,0.38
2025-06-11,TKT499082,Billing Problem,6.8,8.4,0.039
2025-06-11,TKT499082,Billing Problem,10.8,7.5,0.009
2025-06-11,TKT499082,Billing Problem,3.8,8.3,0.004
2025-06-11,TKT499082,Account Access,0.6,8.3,0.0
2025-06-11,TKT499082,Technical Issue,20.6,5.8,0.314
2025-06-11,TKT499082,Technical Issue,31.3,5.7,0.446
2025-06-11,TKT499082,Service Quality,22.6,5.9,0.465
2025-06-11,TKT499082,Product Feature,5.3,8.1,0.113
2025-06-11,TKT500080,Service Quality,1.2,8.3,0.0
2025-06-11,TKT500080,Billing Problem,11.3,9.2,0.0
2025-06-11,TKT500080,Technical Issue,38.9,5.0,0.253
2025-06-11,TKT500080,Technical Issue,11.2,7.7,0.179
2025-06-11,TKT500080,Billing Problem,12.6,7.6,0.119
2025-06-12,TKT501082,Billing Problem,4.1,6.6,0.36
2025-06-12,TKT501082,Billing Problem,8.1,6.2,0.379
2025-06-12,TKT501082,Billing Problem,17.9,6.7,0.313
2025-06-12,TKT501082,Technical Issue,11.7,8.3,0.093
2025-06-12,TKT501082,Technical Issue,6.6,9.3,0.0
2025-06-12,TKT501082,Billing Problem,13.4,6.8,0.242
2025-06-12,TKT501082,Technical Issue,5.8,5.9,0.529
2025-06-12,TKT501082,Technical Issue,13.3,7.7,0.0
2025-06-12,TKT501082,Technical Issue,10.4,8.8,0.029
2025-06-12,TKT501082,Technical Issue,6.9,8.3,0.039
2025-06-12,TKT501082,Technical Issue,20.9,9.6,0.036
2025-06-12,TKT501082,Billing Problem,28.4,4.5,0.79
2025-06-12,TKT501082,Shipping/Delivery,5.3,7.6,0.004
2025-06-12,TKT501082,Account Access,3.1,7.7,0.07
2025-06-12,TKT501082,Service Quality,37.5,6.8,0.112
2025-06-12,TKT501082,Billing Problem,20.1,6.2,0.18
2025-06-12,TKT501082,Product Feature,5.8,6.5,0.286
2025-06-12,TKT501082,Account Access,2.8,10.0,0.0
2025-06-12,TKT501082,Account Access,3.2,4.7,0.502
2025-06-12,TKT501082,Technical Issue,22.0,6.5,0.0
2025-06-12,TKT501082,Billing Problem,18.5,5.7,0.246
2025-06-12,TKT501082,Product Feature,11.3,7.7,0.129
2025-06-12,TKT501082,Account Access,7.3,8.2,0.014
2025-06-12,TKT502081,Technical Issue,11.6,9.8,0.11
2025-06-12,TKT502081,Shipping/Delivery,3.0,7.9,0.095
2025-06-12,TKT502081,Technical Issue,16.0,7.8,0.113
2025-06-12,TKT502081,Billing Problem,7.6,10.0,0.155
2025-06-12,TKT502081,Shipping/Delivery,17.4,6.7,0.533
2025-06-12,TKT502081,Billing Problem,23.6,7.3,0.128
2025-06-12,TKT502081,Technical Issue,5.0,6.9,0.229
2025-06-12,TKT502081,Shipping/Delivery,4.9,5.9,0.762
2025-06-12,TKT502081,Billing Problem,11.3,6.9,0.251
2025-06-12,TKT502081,Account Access,0.7,8.4,0.092
2025-06-12,TKT502081,Account Access,1.8,7.5,0.106
2025-06-12,TKT502081,Product Feature,7.6,6.7,0.0
2025-06-12,TKT502081,Account Access,5.9,7.6,0.055
2025-06-12,TKT502081,Technical Issue,61.1,2.7,0.744
2025-06-13,TKT504082,Billing Problem,20.6,7.2,0.0
2025-06-13,TKT504082,Product Feature,5.3,6.3,0.258
2025-06-13,TKT504082,Billing Problem,11.3,7.0,0.0
2025-06-13,TKT504082,Technical Issue,5.6,6.6,0.318
2025-06-13,TKT504082,Product Feature,4.3,8.2,0.209
2025-06-13,TKT504082,Billing Problem,5.8,7.8,0.195
2025-06-13,TKT504082,Product Feature,13.3,6.7,0.314
2025-06-13,TKT504082,Billing Problem,31.6,5.9,0.446
2025-06-13,TKT504082,Service Quality,26.4,4.0,0.751
2025-06-13,TKT504082,Technical Issue,34.7,2.3,0.862
2025-06-13,TKT504082,Billing Problem,1.5,7.8,0.065
2025-06-13,TKT504082,Billing Problem,14.4,7.9,0.0
2025-06-13,TKT504082,Billing Problem,9.4,8.7,0.0
2025-06-13,TKT504082,Product Feature,10.7,6.9,0.458
2025-06-13,TKT504082,Shipping/Delivery,4.5,7.5,0.126
2025-06-13,TKT504082,Technical Issue,25.2,4.7,0.723
2025-06-13,TKT504082,Account Access,4.8,6.9,0.413
2025-06-13,TKT504082,Technical Issue,17.3,9.6,0.132
2025-06-13,TKT504082,Billing Problem,9.6,8.5,0.161
2025-06-13,TKT504082,Billing Problem,7.1,7.9,0.108
2025-06-13,TKT504082,Technical Issue,7.7,7.7,0.1
2025-06-13,TKT504082,Product Feature,12.0,5.5,0.023
2025-06-13,TKT505087,Technical Issue,18.9,8.3,0.01
2025-06-13,TKT505087,Billing Problem,15.5,8.4,0.106
2025-06-13,TKT505087,Shipping/Delivery,21.0,8.7,0.159
2025-06-13,TKT505087,Account Access,6.7,7.1,0.122
2025-06-13,TKT505087,Billing Problem,31.5,4.0,0.388
2025-06-13,TKT505087,Billing Problem,21.7,6.1,0.302
2025-06-13,TKT505087,Account Access,3.0,9.6,0.0
2025-06-13,TKT505087,Service Quality,24.7,5.8,0.156
2025-06-13,TKT505087,Product Feature,8.7,6.0,0.426
2025-06-13,TKT505087,Shipping/Delivery,19.0,8.7,0.0
2025-06-13,TKT505087,Product Feature,2.6,8.9,0.097
2025-06-13,TKT505087,Technical Issue,55.8,1.7,0.692
2025-06-13,TKT505087,Technical Issue,14.1,5.7,0.302
2025-06-13,TKT505087,Shipping/Delivery,32.4,3.9,0.536
2025-06-13,TKT505087,Shipping/Delivery,37.1,6.1,0.343
2025-06-13,TKT505087,Technical Issue,19.4,9.0,0.0
2025-06-13,TKT505593,Product Feature,6.5,7.9,0.008
2025-06-13,TKT505593,Account Access,1.9,4.4,0.583
2025-06-13,TKT505593,Technical Issue,12.1,5.4,0.464
2025-06-13,TKT505593,Technical Issue,10.8,8.7,0.128
2025-06-14,TKT506601,Technical Issue,23.8,6.5,0.388
2025-06-14,TKT506601,Billing Problem,22.4,8.4,0.054
2025-06-14,TKT506601,Shipping/Delivery,9.4,8.4,0.255
2025-06-14,TKT506601,Account Access,3.1,8.7,0.135
2025-06-14,TKT506601,Technical Issue,30.4,4.6,0.746
2025-06-14,TKT506601,Billing Problem,5.0,8.3,0.015
2025-06-14,TKT506601,Product Feature,12.9,7.0,0.164
2025-06-14,TKT506601,Billing Problem,53.9,2.8,0.677
2025-06-14,TKT506601,Shipping/Delivery,1.9,8.3,0.079
2025-06-14,TKT506601,Technical Issue,34.4,3.4,0.678
2025-06-14,TKT506601,Product Feature,22.5,8.2,0.024
2025-06-14,TKT506601,Product Feature,8.3,7.3,0.014
2025-06-14,TKT506601,Technical Issue,6.0,7.6,0.262
2025-06-14,TKT506601,Shipping/Delivery,2.8,8.5,0.09
2025-06-14,TKT506601,Billing Problem,7.5,8.3,0.056
2025-06-14,TKT506601,Account Access,2.9,8.5,0.183
2025-06-14,TKT506601,Billing Problem,7.3,8.1,0.131
2025-06-14,TKT506601,Shipping/Delivery,20.7,6.2,0.304
2025-06-14,TKT506601,Billing Problem,13.5,7.8,0.272
2025-06-14,TKT506601,Billing Problem,17.9,8.0,0.048
2025-06-14,TKT506601,Product Feature,17.2,5.9,0.408
2025-06-14,TKT506601,Billing Problem,14.8,7.8,0.191
2025-06-14,TKT506601,Billing Problem,26.0,4.0,0.43
2025-06-14,TKT506601,Technical Issue,22.2,6.1,0.38
2025-06-14,TKT506601,Service Quality,4.0,5.8,0.396
2025-06-14,TKT506601,Shipping/Delivery,6.3,9.1,0.167
2025-06-14,TKT506601,Service Quality,3.4,6.9,0.464
2025-06-14,TKT506601,Shipping/Delivery,8.1,7.5,0.083
2025-06-14,TKT506601,Product Feature,7.5,7.4,0.047
2025-06-14,TKT506601,Product Feature,29.2,4.1,0.453
2025-06-14,TKT507606,Billing Problem,12.5,6.9,0.28
2025-06-14,TKT507606,Account Access,6.7,8.4,0.002
2025-06-14,TKT507606,Account Access,2.5,6.9,0.155
2025-06-14,TKT507606,Technical Issue,49.6,1.7,0.701
2025-06-14,TKT507606,Technical Issue,42.4,6.1,0.141
2025-06-14,TKT507606,Product Feature,2.4,7.8,0.135
2025-06-14,TKT507606,Billing Problem,4.3,5.3,0.348
2025-06-14,TKT507606,Billing Problem,2.1,8.4,0.005
2025-06-14,TKT507606,Technical Issue,2.6,9.3,0.16
2025-06-14,TKT507606,Account Access,2.7,8.8,0.143
2025-06-14,TKT507606,Shipping/Delivery,1.8,10.0,0.156
2025-06-14,TKT507606,Billing Problem,14.3,9.3,0.0
2025-06-14,TKT507606,Shipping/Delivery,0.7,7.6,0.118
2025-06-14,TKT507606,Account Access,6.4,5.6,0.246
2025-06-14,TKT507606,Service Quality,12.6,6.3,0.194
2025-06-14,TKT507606,Service Quality,3.0,7.9,0.066
2025-06-14,TKT507606,Technical Issue,16.1,9.9,0.1
2025-06-14,TKT507606,Product Feature,4.1,9.2,0.066
2025-06-14,TKT507606,Technical Issue,32.4,3.9,0.417
2025-06-14,TKT507606,Product Feature,10.0,8.7,0.096
2025-06-14,TKT507606,Account Access,0.9,7.9,0.035
2025-06-15,TKT508606,Technical Issue,40.9,6.2,0.375
2025-06-15,TKT508606,Account Access,1.8,8.0,0.031
2025-06-15,TKT508606,Account Access,3.1,6.5,0.277
2025-06-15,TKT508606,Technical Issue,4.1,8.8,0.127
2025-06-15,TKT508606,Account Access,5.1,6.9,0.178
2025-06-15,TKT508606,Product Feature,11.1,5.1,0.102
2025-06-15,TKT508606,Account Access,2.7,7.5,0.059
2025-06-15,TKT508606,Billing Problem,7.3,6.9,0.292
2025-06-15,TKT508606,Service Quality,30.6,5.5,0.34
2025-06-15,TKT508606,Technical Issue,25.5,3.9,0.667
2025-06-15,TKT509608,Technical Issue,46.0,6.0,0.287
2025-06-15,TKT509608,Technical Issue,12.2,8.2,0.041
2025-06-15,TKT509608,Billing Problem,4.4,4.7,0.593
2025-06-15,TKT509608,Service Quality,32.9,6.4,0.129
2025-06-15,TKT509608,Technical Issue,34.5,2.8,0.826
2025-06-15,TKT509608,Service Quality,15.1,7.0,0.143
2025-06-15,TKT509608,Account Access,7.6,6.4,0.506
2025-06-15,TKT509608,Billing Problem,2.9,8.2,0.024
2025-06-15,TKT509608,Billing Problem,20.1,8.8,0.032
2025-06-15,TKT509608,Product Feature,12.5,7.7,0.198
2025-06-15,TKT509608,Account Access,5.7,7.0,0.296
2025-06-15,TKT509608,Service Quality,5.1,8.0,0.171
2025-06-15,TKT509608,Service Quality,6.4,8.0,0.121
2025-06-15,TKT509608,Account Access,1.6,7.2,0.08
2025-06-15,TKT509608,Shipping/Delivery,6.1,6.8,0.378
2025-06-15,TKT509608,Product Feature,9.5,6.2,0.147
2025-06-15,TKT510608,Product Feature,23.4,4.3,0.961
2025-06-15,TKT510608,Shipping/Delivery,2.9,7.6,0.012
2025-06-15,TKT510608,Account Access,0.6,7.6,0.0
2025-06-15,TKT510608,Account Access,2.4,6.0,0.341
2025-06-15,TKT510608,Technical Issue,32.3,7.0,0.167
2025-06-15,TKT510608,Product Feature,12.4,8.5,0.0
2025-06-15,TKT510608,Technical Issue,34.8,6.6,0.431
2025-06-15,TKT510608,Billing Problem,22.6,7.5,0.287
2025-06-15,TKT510608,Service Quality,11.0,7.1,0.025
2025-06-15,TKT510608,Billing Problem,15.8,5.4,0.282
2025-06-15,TKT510608,Billing Problem,21.9,10.0,0.074
2025-06-15,TKT510608,Account Access,3.8,8.2,0.016
2025-06-15,TKT511610,Technical Issue,29.6,5.9,0.192
2025-06-15,TKT511610,Product Feature,7.1,7.3,0.074
2025-06-15,TKT511610,Billing Problem,12.9,7.4,0.196
2025-06-15,TKT511610,Billing Problem,10.5,7.4,0.084
2025-06-15,TKT511610,Account Access,1.4,6.2,0.248
2025-06-15,TKT511610,Service Quality,6.6,8.3,0.043
2025-06-15,TKT511610,Technical Issue,17.1,7.4,0.08
2025-06-15,TKT511610,Account Access,1.3,5.6,0.017
2025-06-15,TKT511610,Technical Issue,22.7,6.6,0.222
2025-06-15,TKT511610,Technical Issue,41.2,4.4,0.174
2025-06-15,TKT511610,Service Quality,6.1,6.0,0.328
2025-06-15,TKT511610,Billing Problem,6.8,7.6,0.0
2025-06-15,TKT511610,Technical Issue,14.2,5.5,0.355
2025-06-15,TKT511610,Technical Issue,25.1,8.4,0.122
2025-06-15,TKT511610,Technical Issue,34.5,7.1,0.142
2025-06-15,TKT511610,Technical Issue,47.4,7.8,0.029
2025-06-15,TKT511610,Account Access,4.0,8.2,0.038
2025-06-16,TKT512607,Technical Issue,26.3,1.5,0.776
2025-06-16,TKT512607,Product Feature,9.8,8.1,0.217
2025-06-16,TKT512607,Shipping/Delivery,20.8,4.3,0.734
2025-06-16,TKT512607,Account Access,6.9,7.5,0.109
2025-06-16,TKT512607,Service Quality,11.0,7.4,0.039
2025-06-16,TKT512607,Technical Issue,8.9,6.9,0.261
2025-06-16,TKT512607,Product Feature,26.9,4.8,0.616
2025-06-16,TKT512607,Billing Problem,27.3,5.3,0.23
2025-06-16,TKT512607,Account Access,3.1,6.8,0.263
2025-06-16,TKT512607,Product Feature,5.4,6.1,0.115
2025-06-16,TKT512607,Billing Problem,23.8,7.7,0.103
2025-06-16,TKT512607,Technical Issue,21.1,7.6,0.064
2025-06-16,TKT512607,Account Access,7.5,9.0,0.0
2025-06-16,TKT512607,Product Feature,21.0,8.0,0.0
2025-06-16,TKT513607,Technical Issue,8.2,7.6,0.132
2025-06-16,TKT513607,Technical Issue,45.6,3.1,0.289
2025-06-16,TKT513607,Billing Problem,16.6,6.5,0.276
2025-06-16,TKT513607,Service Quality,20.7,8.7,0.056
2025-06-16,TKT513607,Service Quality,10.7,7.0,0.05
2025-06-16,TKT513607,Account Access,7.0,8.0,0.167
2025-06-16,TKT513607,Billing Problem,10.1,6.8,0.296
2025-06-16,TKT513607,Technical Issue,20.3,9.1,0.059
2025-06-16,TKT513607,Billing Problem,8.2,10.0,0.197
2025-06-16,TKT513607,Product Feature,43.4,6.1,0.198
2025-06-16,TKT513607,Product Feature,20.8,7.1,0.11
2025-06-16,TKT513607,Product Feature,15.8,8.2,0.202
2025-06-16,TKT513607,Shipping/Delivery,14.4,6.5,0.193
2025-06-16,TKT513607,Account Access,1.6,10.0,0.0
2025-06-16,TKT513607,Product Feature,17.4,5.8,0.2
2025-06-16,TKT513607,Billing Problem,4.7,8.1,0.121
2025-06-16,TKT513607,Billing Problem,11.4,8.7,0.249
2025-06-16,TKT513607,Account Access,4.9,8.8,0.031
2025-06-16,TKT513607,Technical Issue,9.5,6.6,0.221
2025-06-16,TKT513607,Billing Problem,22.8,5.5,0.363
2025-06-16,TKT513607,Billing Problem,9.4,5.7,0.001
2025-06-16,TKT513607,Billing Problem,9.2,7.4,0.076
2025-06-16,TKT513607,Technical Issue,5.0,8.0,0.141
2025-06-16,TKT513607,Product Feature,10.9,10.0,0.004
2025-06-16,TKT513607,Technical Issue,6.9,5.8,0.622
2025-06-16,TKT513607,Account Access,1.4,7.8,0.134
2025-06-16,TKT513607,Billing Problem,16.3,8.8,0.221
2025-06-16,TKT513607,Technical Issue,12.1,6.8,0.09
2025-06-16,TKT513607,Technical Issue,18.1,6.2,0.0
2025-06-16,TKT513607,Product Feature,6.0,7.4,0.072
2025-06-16,TKT513607,Product Feature,5.9,7.8,0.0
2025-06-16,TKT513607,Billing Problem,34.6,6.0,0.476
2025-06-16,TKT513607,Account Access,1.6,7.1,0.038
2025-06-16,TKT513607,Billing Problem,3.8,8.0,0.0
2025-06-16,TKT513607,Billing Problem,10.3,9.1,0.031
2025-06-17,TKT515114,Billing Problem,28.1,5.3,0.0
2025-06-17,TKT516124,Billing Problem,7.5,8.6,0.106
2025-06-17,TKT516124,Shipping/Delivery,1.0,7.7,0.18
2025-06-17,TKT516124,Technical Issue,5.5,6.8,0.231
